Date,Open,High,Low,Close,Volume,SMA_20,SMA_50,EMA_20,EMA_50,BB_Middle,BB_Upper,BB_Lower,RSI_14,MACD,MACD_Signal,MACD_Hist
2025-08-06,204.81744899810374,214.52892145014,204.77759854868273,212.40733337402344,108483100,209.36249014047476,209.36249014047476,209.20366980676195,210.53523389311653,209.36249014047476,218.62160672077871,200.1033735601708,,-1.5012902526851803,-0.9693769126324399,-0.5319133400527405
2025-08-07,218.01510326859565,219.9773200540019,215.7241886502616,219.16055297851562,90224800,210.0623517717634,210.0623517717634,210.15194439454802,210.8734817003871,210.0623517717634,220.38541730751132,199.73928623601546,67.72,-0.5131375649539507,-0.8781290430967421,0.3649914781427914
2025-08-08,219.95738825778145,230.08719950298993,218.38362983130105,228.4437255859375,113854000,211.28777669270832,211.28777669270832,211.89401879372795,211.56251087236947,211.28777669270832,225.0374611194578,197.53809226595885,76.53,1.0074418435751795,-0.5010148657623578,1.5084567093375374
2025-08-11,227.27701087414155,228.91238364576833,224.12592192869855,226.53909301757812,61806100,212.2409839630127,212.2409839630127,213.28878776742795,212.1498278192404,212.2409839630127,227.55767081504308,196.9242971109823,72.18,2.0353616670998065,0.006260440810075041,2.0291012262897317
2025-08-12,227.36673308681236,230.14887046423402,226.42939779448272,229.00210571289062,55626200,213.22693230124082,213.22693230124082,214.7852942384244,212.81070146212866,213.22693230124082,230.1396713064992,196.31419329598245,74.22,3.0139965966428974,0.6078076719766395,2.406188924666258
2025-08-13,230.4181341091737,234.33703985510917,229.77992501054072,232.6717529296875,69878500,214.30720011393228,214.30720011393228,216.48876649473516,213.58956622556235,214.30720011393228,233.10180758875583,195.51259263910873,76.94,4.03912121575425,1.2940703807321616,2.745050835022088
2025-08-14,233.39969406647393,234.4567012802976,230.19875827485632,232.12330627441406,51916300,215.2448899118524,215.2448899118524,217.97777028327602,214.31637956081144,215.2448899118524,235.25580946316046,195.23397036054433,75.65,4.75250092813306,1.9857564902123412,2.7667444379207184
2025-08-15,233.3398655982593,233.61907447658757,228.69300821277216,230.93666076660156,56038700,216.02947845458985,216.02947845458985,219.211950329307,214.96815529437185,216.02947845458985,236.73231906685578,195.32663784232392,72.82,5.162595922357781,2.621124376641429,2.5414715457163517
2025-08-18,231.04634466466607,232.46233685580373,229.46083388892833,230.23863220214844,37476200,216.95939178466796,216.7061048235212,220.26211050767284,215.56699752604936,216.95939178466796,238.4864963998057,195.4322871695302,71.14,5.369379226966572,3.170775346706458,2.198603880260114
2025-08-19,230.6275464777077,232.21305735738468,228.70299840660482,229.90957641601562,39402600,217.7772315979004,217.30626262318003,221.18091678465788,216.12945160016568,217.7772315979004,239.99127242674433,195.56319076905646,70.31,5.443949967273795,3.6254102708199256,1.8185396964538696
2025-08-20,229.33119207499826,229.81981519856654,225.13307755654054,225.3723907470703,42263900,218.3806625366211,217.65696384595788,221.5801047810781,216.49191980200507,218.3806625366211,240.73825477478374,196.02307029845844,59.97,5.078394283470175,3.9160070733499754,1.1623872101201993
2025-08-21,225.63166356522294,225.88095827873425,223.14868274098328,224.26551818847656,30621200,218.94817276000975,217.93232027689615,221.83585843892556,216.79676679755298,218.94817276000975,241.29785450533961,196.5984910146799,57.74,4.645819292528529,4.061969517185687,0.5838497753428422
